Agency Type,Distribution Channel,Net Sales
Airlines,Online,70.85
Airlines,Online,70.85
Airlines,Online,70.85
Airlines,Online,70.85
Airlines,Online,70.85
Airlines,Online,70.85
Airlines,Online,70.85
Airlines,Online,70.85
Airlines,Online,70.85
Travel Agency,Online,71
Airlines,Online,71
Airlines,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Airlines,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Airlines,Online,71
Airlines,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Airlines,Online,71
Airlines,Online,71
Airlines,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Airlines,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Airlines,Online,71
Airlines,Online,71
Travel Agency,Online,71
Airlines,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Airlines,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Airlines,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Airlines,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Airlines,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Offline,71
Travel Agency,Online,71
Travel Agency,Online,71
Airlines,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Travel Agency,Online,71
Airlines,Online,71.4
Airlines,Online,71.4
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Travel Agency,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72
Airlines,Online,72
Airlines,Online,72
Travel Agency,Online,72
Airlines,Online,72.15
Airlines,Online,72.5
Airlines,Online,72.5
Airlines,Online,72.5
Travel Agency,Online,72.75
Travel Agency,Online,72.75
Travel Agency,Online,72.75
Travel Agency,Online,72.75
Travel Agency,Online,72.75
Airlines,Online,72.8
Airlines,Online,72.9
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Airlines,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Airlines,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Airlines,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Airlines,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Airlines,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Airlines,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Airlines,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Airlines,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Offline,73
Travel Agency,Offline,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Airlines,Online,73
Travel Agency,Online,73
Airlines,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Travel Agency,Online,73
Airlines,Online,73
Travel Agency,Online,73
Airlines,Online,73.2
Airlines,Online,73.5
Airlines,Online,73.67
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Offline,74
Travel Agency,Offline,74
Travel Agency,Offline,74
Travel Agency,Offline,74
Travel Agency,Offline,74
Travel Agency,Offline,74
Travel Agency,Offline,74
Travel Agency,Offline,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Offline,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Travel Agency,Online,74
Airlines,Online,74.25
Airlines,Online,74.4
Airlines,Online,74.4
Airlines,Online,74.4
Airlines,Online,74.4
Airlines,Online,74.4
Airlines,Online,74.4
Airlines,Online,74.4
Airlines,Online,74.4
Airlines,Online,74.4
Airlines,Online,74.4
Airlines,Online,74.5
Airlines,Online,74.9
Airlines,Online,74.9
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Airlines,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Airlines,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Airlines,Online,75
Airlines,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75
Travel Agency,Online,75.75
Travel Agency,Online,75.75
Airlines,Online,75.96
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Offline,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Airlines,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Offline,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Airlines,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Offline,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
Travel Agency,Online,76
